game_id,season,week,season_type,start_time,game_indoors,home_team,home_conference,away_team,away_conference,venue_id,venue,temperature,dew_point,humidity,precipitation,snowfall,wind_direction,wind_speed,pressure,weather_condition_code,weather_condition
401632067,2024,2,regular,2024-09-08T00:00:00.000Z,FALSE,Abilene Christian,UAC,West Georgia,UAC,5440,Wildcat Stadium (TX),81.3,51.1,35,0,0,50,7,1017,1,Clear
401676197,2024,2,regular,2024-09-08T02:00:00.000Z,FALSE,Chapman,So. Cal.,Pacific (OR),Northwest,5819,Ernie Chapman Stadium,80.6,64,57,0,0,260,4.3,1007,1,Clear
401635536,2024,2,regular,2024-09-07T22:00:00.000Z,FALSE,Miami,ACC,Florida A&M,SWAC,3948,Hard Rock Stadium,88,76.1,68,0,0,144,8.9,1010.4,3,Cloudy
401628466,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,Minnesota,Big Ten,Rhode Island,CAA,3953,Huntington Bank Stadium,63.1,44.2,50,0,0,0,0,1026.4,1,Clear
401675509,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,West Alabama,Gulf South,Greeneville,South Atlantic,3957,Tiger Stadium (AL),81.3,66.2,60,0,0,340,4.7,1013,2,Fair
401676043,2024,2,regular,2024-09-07T00:00:00.000Z,FALSE,East Texas Baptist University,American Southwest,Lagrange College,USA South,5838,Ornelas Stadium,74.7,71.2,89,0,0,130,3.7,1016,2,Fair
401676354,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Ferrum,Old Dominion,University of Mount Union,Ohio,5843,W.B. Adams Stadium,73.9,57,55,0,0,340,9.2,1015,1,Clear
401628593,2024,2,regular,2024-09-07T22:00:00.000Z,FALSE,West Virginia,Big 12,UAlbany,CAA,3842,Milan Puskar Stadium,64.9,41.4,42,0,0,300,11.8,1017,2,Fair
401675019,2024,2,regular,2024-09-07T18:00:00.000Z,FALSE,Martin Luther,Upper Midwest,Lawrence University,Midwest,3843,MLC Bowl,71.6,51.8,49,0,0,270,4.3,1025,1,Clear
401645324,2024,2,regular,2024-09-07T19:30:00.000Z,FALSE,Navy,American Athletic,Temple,American Athletic,3852,Navy-Marine Corps Memorial Stadium,66,55.2,68,0,0,320,7,1011.9,3,Cloudy
401628977,2024,2,regular,2024-09-07T19:30:00.000Z,FALSE,Notre Dame,FBS Independents,Northern Illinois,Mid-American,3855,Notre Dame Stadium,64.6,44.4,48,0,0,340,18.6,1022,3,Cloudy
401674256,2024,2,regular,2024-09-07T04:00:00.000Z,FALSE,University Of Charleston (WV),Mountain East,PennWest California,Pennsylvania State Athletic,5121,University of Charleston Stadium,73.2,64.2,73,0,0,314,5.3,1014,1,Clear
401675293,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Wabash College,North Coast,St. Norbert,NACC,5123,Little Giant Stadium,66.2,38.8,36,0,0,20,5.8,1022,3,Cloudy
401634213,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,South Dakota State,MVFC,Incarnate Word,Southland,5237,Dana J. Dykhouse Stadium,70,48.7,47,0,0,220,4.7,1022.8,1,Clear
401643706,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,Colorado State,Mountain West,Northern Colorado,Big Sky,5388,Canvas Stadium,87.8,36,16,0,0,111,8.1,1020,3,Cloudy
401628596,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,Monmouth,CAA,Lafayette,Patriot,5389,Kessler Stadium,74.3,68.5,82,0.004,0,140,5.8,1010,7,Light Rain
401634134,2024,2,regular,2024-09-07T21:30:00.000Z,FALSE,East Tennessee State,Southern,UVA Wise,South Atlantic,5400,William B. Greene Jr. Stadium,71.2,42.1,35,0,0,348,4.6,1014.7,1,Clear
401628595,2024,2,regular,2024-09-07T22:00:00.000Z,FALSE,North Carolina Central,MEAC,Elon,CAA,3862,O'Kelly-Riddick Stadium,78.4,59.4,52,0,0,0,0,1011.2,3,Cloudy
401643709,2024,2,regular,2024-09-08T02:30:00.000Z,FALSE,San Diego State,Mountain West,Oregon State,Pac-12,7311,Snapdragon Stadium,79.3,63.3,58,0,0,320,3.4,1007.2,2,Fair
401628605,2024,2,regular,2024-09-07T22:00:00.000Z,FALSE,Hampton,CAA,Virginia Union,CIAA,3620,Armstrong Stadium,71.6,57.4,61,0,0,360,19.7,1011.4,3,Cloudy
401654573,2024,2,regular,2024-09-07T22:00:00.000Z,FALSE,Central Connecticut,NEC,Fordham,Patriot,3624,Arute Field,60.4,56.5,87,0.035,0,300,20.5,1009,8,Rain
401643779,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,Arkansas State,Sun Belt,Tulsa,American Athletic,3625,Centennial Bank Stadium,73.8,45.1,36,0,0,30,10.3,1018.7,1,Clear
401628346,2024,2,regular,2024-09-07T23:30:00.000Z,FALSE,NC State,ACC,Tennessee,SEC,3628,Bank of America Stadium,75,57.2,54,0,0,340,8.1,1013.8,3,Cloudy
401635639,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,Wake Forest,ACC,Virginia,ACC,3630,Allegacy Federal Credit Union Stadium,71.2,46.9,42,0,0,330,9.2,1013.6,2,Fair
401628470,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,Penn State,Big Ten,Bowling Green,Mid-American,3632,Beaver Stadium,66.6,50.4,56,0,0,300,14.9,1013,2,Fair
401628338,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,Florida,SEC,Samford,Southern,3634,Ben Hill Griffin Stadium,80.1,75.9,87,0.004,0,0,0,1012.2,7,Light Rain
401673437,2024,2,regular,2024-09-06T23:00:00.000Z,FALSE,Franklin & Marshall,Centennial,Lebanon Valley,Mid Atlantic,7077,Shadek Stadium,73,59.7,63,0,0,150,3.7,1015,1,Clear
401636863,2024,3,regular,2024-09-13T23:00:00.000Z,FALSE,Kansas,Big 12,UNLV,Mountain West,3486,Children's Mercy Park,74.1,63.3,69,0,0,100,11.4,1012.9,4,Overcast
401674821,2024,3,regular,2024-09-13T22:00:00.000Z,FALSE,Wilkes,Landmark Conference,Rensselaer,Liberty League,3920,Schmidt Stadium,77.4,72.5,85,0.008,0,110,9.8,1011.9,17,Rain Shower
401676771,2024,3,regular,2024-09-13T23:00:00.000Z,FALSE,Worcester Polytechnic Institute,NEWMAC,Biddeford,Commonwealth Coast,5899,"Alumni Stadium (Worcester, MA)",73.6,62.6,68,0,0,310,7,1023.3,2,Fair
401674896,2024,3,regular,2024-09-13T23:00:00.000Z,FALSE,Mass Maritime,MSCAC,Western Connecticut St,MSCAC,5940,Clean Harbors Stadium,66.6,63,88,0,0,250,5.8,1023,3,Cloudy
401676723,2024,3,regular,2024-09-13T23:00:00.000Z,FALSE,Pace,Northeast 10,New Haven,Northeast 10,6066,Pace Stadium,71.4,62.4,73,0,0,0,0,1023,1,Clear
401689234,2024,3,regular,2024-09-13T23:00:00.000Z,FALSE,Southern Connecticut State,Northeast 10,American International,Northeast 10,6071,Jess Dow Field,73,64.9,76,0,0,200,4.7,1023.2,1,Clear
401674854,2024,3,regular,2024-09-13T23:00:00.000Z,FALSE,Norwich,NEWMAC,St. Lawrence,Liberty League,6095,Sabine Field at Haynes Family Stadium,71.1,64.4,79,0,0,280,3.4,1025.9,1,Clear
401628469,2024,2,regular,2024-09-08T02:00:00.000Z,FALSE,Oregon,Big Ten,Boise State,Mountain West,3626,Autzen Stadium,79.9,60.1,51,0,0,220,5.8,1010,2,Fair
401636864,2024,3,regular,2024-09-14T00:00:00.000Z,FALSE,Kansas State,Big 12,Arizona,Big 12,3636,Bill Snyder Family Stadium,78.1,56.3,47,0,0,90,7,1011.9,1,Clear
401673418,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Hampden-Sydney,Old Dominion,Delaware Valley,Mid Atlantic,5896,Lewis C. Everett Stadium,79.7,65.7,62,0,0,0,0,1012,3,Cloudy
401674518,2024,2,regular,2024-09-05T23:00:00.000Z,FALSE,West Florida,Gulf South,McKendree,Great Lakes,6036,Blue Wahoos Stadium,81,71.1,72,0.063,0,20,5.6,1016,9,Heavy Rain
401674626,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,Kalamazoo,Michigan,Austin,Southern Collegiate Athletic,5904,Angell Field,66,44.4,45,0,0,330,11.4,1021.7,3,Cloudy
401674746,2024,2,regular,2024-09-06T23:00:00.000Z,FALSE,Hobart College,Liberty League,Alfred University,Empire 8,5856,Boswell Field at David J. Urick Stadium,65.5,64.9,98,0.039,0,326,9.2,1013,9,Heavy Rain
401675006,2024,2,regular,2024-09-07T18:00:00.000Z,FALSE,Knox College,Midwest,Eureka College,NACC,5908,Harley Knosher Bowl,67.1,49.1,52,0,0,360,8.1,1025,1,Clear
401675976,2024,2,regular,2024-09-07T18:00:00.000Z,FALSE,Wisconsin-Platteville,Wisconsin,Lakeland,NACC,5911,Ralph E. Davis Pioneer Stadium,66.2,43.3,43,0,0,350,6.8,1026,1,Clear
401675013,2024,2,regular,2024-09-07T18:00:00.000Z,FALSE,Lake Forest College,Midwest,Wisconsin-Lutheran,NACC,5915,Farwell Field,66.6,42.3,41,0,0,60,10.6,1024,1,Clear
401628597,2024,2,regular,2024-09-08T00:00:00.000Z,FALSE,Montana State,Big Sky,Maine,CAA,3643,Bobcat Stadium,79.2,34,20,0,0,210,5.8,1014.7,2,Fair
401674140,2024,2,regular,2024-09-08T00:00:00.000Z,FALSE,Central Oklahoma,Mid America,Langston University,NA,5878,Wantland Stadium,76.8,52,41,0,0,100,4.7,1019.1,1,Clear
401674168,2024,2,regular,2024-09-08T00:00:00.000Z,FALSE,Missouri Southern State,Mid America,Pittsburg St,Mid America,6054,Fred G. Hughes Stadium,72.5,45.9,38,0,0,0,0,1020.4,1,Clear
401674622,2024,2,regular,2024-09-08T00:00:00.000Z,FALSE,Monmouth (IL),Midwest,Wartburg,American Rivers,6084,April Zorn Memorial Stadium,56.3,49.6,78,0,0,0,0,1023,1,Clear
401675491,2024,2,regular,2024-09-05T23:00:00.000Z,FALSE,North Greenville,Gulf South,Keiser University,NA,6061,Younts Stadium,77.2,63.3,62,0,0,70,8.1,1023,1,Clear
401682375,2024,2,regular,2024-09-07T20:00:00.000Z,FALSE,Lewis & Clark College,Northwest,Puget Sound,Northwest,5920,Griswold Stadium,81,61.2,51,0,0,0,0,1011,3,Cloudy
401674364,2024,2,regular,2024-09-05T23:00:00.000Z,FALSE,Pace,Northeast 10,East Stroudsburg University,Pennsylvania State Athletic,6066,Pace Stadium,65.8,53.8,65,0,0,70,3.7,1026,1,Clear
401676748,2024,2,regular,2024-09-05T22:00:00.000Z,FALSE,Southern Connecticut State,Northeast 10,Shepherd,Pennsylvania State Athletic,6071,Jess Dow Field,70,55,59,0,0,110,8.1,1026.4,1,Clear
401674808,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,Lycoming,Landmark Conference,Widener,Mid Atlantic,5925,David Person Field,67.8,59.7,75,0.004,0,280,8.1,1010.9,7,Light Rain
401675467,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Elizabeth City State,CIAA,Chowan,Gulf South,5941,Roebuck Stadium,71.6,67.5,87,0.031,0,70,6.8,1011,8,Rain
401676189,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Merchant Marine Academy,NEWMAC,Western Connecticut St,MSCAC,5997,Brooks Stadium (NY),73,64.9,76,0.008,0,130,4.7,1010,7,Light Rain
401676015,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Methodist,USA South,Shenandoah,Old Dominion,5998,Monarch Stadium,79.5,68.5,69,0,0,350,4.7,1011,3,Cloudy
401674229,2024,2,regular,2024-09-06T00:00:00.000Z,FALSE,Arkansas Tech,Great American,Oklahoma Baptist,Great American,5870,Thone Stadium at Buerkle Field,83.5,64.6,53,0,0,0,0,1017.4,3,Cloudy
401674400,2024,2,regular,2024-09-05T23:00:00.000Z,FALSE,Arkansas-Monticello,Great American,Northwestern Oklahoma State,Great American,5871,Convoy Leslie Cotton Boll Stadium,76.1,74.3,94,0,0,70,5.6,1019,3,Cloudy
401674543,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,Upper Iowa University,Great Lakes,Concordia University St Paul,Northern Sun,6030,Harms-Eischeid Stadium,68.2,46.4,45,0,0,360,5.6,1023,1,Clear
401675798,2024,2,regular,2024-09-07T19:00:00.000Z,FALSE,Morehouse College,SIAC,Johnson C Smith,CIAA,6056,B.T. Harvey Stadium,88.9,65.7,46,0,0,300,10.6,1013,1,Clear
401674538,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Truman State,Great Lakes,Findlay,Great Midwest Athletic,6077,Stokes Stadium,71.4,49.3,45,0,0,10,8.1,1026,1,Clear
401674903,2024,2,regular,2024-09-06T23:00:00.000Z,FALSE,Worcester St,MSCAC,Worcester Polytechnic Institute,NEWMAC,5898,John Coughlin Memorial Field,69.8,63.9,81,0,0,80,6.8,1018,1,Clear
401673956,2024,2,regular,2024-09-05T23:00:00.000Z,FALSE,Wisconsin-Stout,Wisconsin,Carroll University (WI),CCIW,5900,Don and Nona Williams Stadium,75.4,58.3,55,0,0,300,9.2,1021,2,Fair
401673445,2024,2,regular,2024-09-07T18:00:00.000Z,FALSE,Millikin,CCIW,Illinois College,Midwest,6080,Frank M. Lindsay Field,70.3,43.2,37,0,0,20,12.7,1023.3,1,Clear
401674982,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,Minnesota Morris,Upper Midwest,Macalester,Minnesota,6082,Big Cat Stadium,72,59.4,64,0,0,160,4.7,1020,1,Clear
401676661,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,Misericordia,Mid Atlantic,Keystone,Landmark Conference,6083,Mangelsdorf Field,81.7,66.9,61,0,0,40,6.3,1013.8,3,Cloudy
401673408,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Moravian,Landmark Conference,Muhlenberg,Centennial,6086,Rocco Calvo Field,63.3,58.5,84,0.063,0,310,9.2,1011,5,Fog
401676236,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,SUNY Morrisville,Empire 8,Kean,New Jersey,6087,Drake Field (NY),57.7,54.9,90,0.102,0,250,7,1011,9,Heavy Rain
401676359,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Mount St. Joseph,Heartland,Muskingum University,Ohio,6088,Schueler Field,73.2,46.2,38,0,0,350,16.2,1020,1,Clear
401674484,2024,2,regular,2024-09-06T00:00:00.000Z,FALSE,Ouachita Baptist,Great American,Southwestern Oklahoma State,Great American,6065,Cliff Harris Stadium,79.3,73.4,82,0,0,116,4.5,1019,3,Cloudy
401643783,2024,2,regular,2024-09-07T20:00:00.000Z,FALSE,Texas State,Sun Belt,UTSA,American Athletic,3644,Bobcat Stadium (TX),91,55.4,30,0,0,40,20.8,1014.6,1,Clear
401628336,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,Oklahoma State,Big 12,Arkansas,SEC,3646,Boone Pickens Stadium,77.4,44.4,31,0,0,40,14.9,1023,2,Fair
401676053,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,Greensboro College,USA South,Guilford College,Old Dominion,5852,Jamieson Stadium,82.2,66.2,58,0,0,350,8.1,1011,3,Cloudy
401674998,2024,2,regular,2024-09-07T18:00:00.000Z,FALSE,Grinnell,Midwest,LYONCOLL,Southern Collegiate Athletic,5861,Rosenbloom Field,71.6,50,46,0,0,40,9.3,1026,1,Clear
401674688,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Ithaca College,Liberty League,Johns Hopkins University,Centennial,5862,Butterfield Stadium,68.4,59.5,73,0.008,0,310,6.8,1011,7,Light Rain
401676644,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Grove City College,Presidents',Geneva,Presidents',5864,Robert E. Thorn Field,66.4,51.4,58,0,0,280,12.4,1017,2,Fair
401675561,2024,2,regular,2024-09-07T22:00:00.000Z,FALSE,Albany State GA,SIAC,Shaw,CIAA,5867,Albany State University Coliseum,75.6,71.8,88,0,0,0,0,1012.5,4,Overcast
401676752,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,American International,Northeast 10,Shippensburg,Pennsylvania State Athletic,5868,Ronald J. Abdow Field,72.3,58.6,62,0,0,210,8.1,1009.4,3,Cloudy
401676065,2024,2,regular,2024-09-06T00:00:00.000Z,FALSE,Millsaps,Southern Athletic,Belhaven,USA South,6081,Harper Davis Field,77,74.1,91,0.012,0,80,5.8,1017.1,8,Rain
401675570,2024,2,regular,2024-09-07T18:00:00.000Z,FALSE,Clark Atlanta,SIAC,Allen,SIAC,5881,CAU Panther Stadium,86.9,66.9,51,0,0,300,11.4,1012,2,Fair
401674971,2024,2,regular,2024-09-07T18:00:00.000Z,FALSE,Gustavus Adolphus,Minnesota,Whitworth,Northwest,5893,Hollingsworth Field,69.6,51.4,52,0,0,0,0,1025.7,1,Clear
401674796,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Depauw,North Coast,Rose-Hulman,Heartland,3640,Blackstock Stadium,67.3,45,44,0,0,349,10.8,1021.8,1,Clear
401674876,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,Norwich,NEWMAC,Castleton,MSCAC,6095,Sabine Field at Haynes Family Stadium,73.2,59.2,61,0,0,180,13.9,1010.4,3,Cloudy
401676144,2024,2,regular,2024-09-07T22:00:00.000Z,FALSE,Ohio Wesleyan,North Coast,Otterbein,Ohio,6099,Selby Stadium,64.2,42.8,45,0,0,340,8.1,1019,3,Cloudy
401674840,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,Olivet College,Michigan,University of Rochester (NY),Liberty League,6100,Cutler Field,58.5,46,63,0,0,300,10.6,1020,3,Cloudy
401674956,2024,2,regular,2024-09-07T20:00:00.000Z,FALSE,Pomona Pitzer,So. Cal.,Carleton,Minnesota,6103,Merritt Field,105.8,64.4,26,0,0,250,11.5,1010,1,Clear
401674853,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,St. Lawrence,Liberty League,Endicott College,Commonwealth Coast,6113,Leckonby Stadium,60.6,60.6,100,0.028,0,180,5.8,1008,8,Rain
401628616,2024,3,regular,2024-09-14T17:00:00.000Z,FALSE,Fordham,Patriot,Stony Brook,CAA,150,Jack Coffey Field,82.4,59.5,46,0,0,69,5.6,1025,1,Clear
401628350,2024,3,regular,2024-09-14T16:00:00.000Z,FALSE,Wisconsin,Big Ten,Alabama,SEC,347,Camp Randall Stadium,77.9,65.1,65,0,0,110,5.8,1021,3,Cloudy
401628610,2024,3,regular,2024-09-14T19:30:00.000Z,FALSE,Villanova,CAA,Towson,CAA,717,Villanova Stadium,84.4,58.1,41,0,0,60,9.2,1023,1,Clear
401674846,2024,2,regular,2024-09-05T21:00:00.000Z,FALSE,Rensselaer,Liberty League,Wisconsin-Lacrosse,Wisconsin,6107,ECAV Stadium,79,50.7,37,0,0,175,7.4,1025,1,Clear
401635543,2024,3,regular,2024-09-14T19:30:00.000Z,FALSE,Georgia Tech,ACC,VMI,Southern,721,Bobby Dodd Stadium,71.6,68.9,91,0,0,80,10.3,1014.9,5,Fog
401634246,2024,3,regular,2024-09-14T18:00:00.000Z,FALSE,Youngstown State,MVFC,Duquesne,NEC,844,Stambaugh Stadium,83.7,58.8,43,0,0,130,11.4,1023.2,1,Clear
401628476,2024,3,regular,2024-09-14T23:30:00.000Z,FALSE,UCLA,Big Ten,Indiana,Big Ten,1056,Rose Bowl,74.8,57.6,55,0,0,180,11.4,1009,1,Clear
401628615,2024,3,regular,2024-09-14T18:00:00.000Z,FALSE,Richmond,CAA,Charleston Southern,Big South-OVC,2068,E. Claiborne Robins Stadium,82,61,49,0,0,80,7,1021.8,3,Cloudy
401628479,2024,3,regular,2024-09-14T16:00:00.000Z,FALSE,Michigan,Big Ten,Arkansas State,Sun Belt,3558,Michigan Stadium,78.8,64.8,62,0,0,110,5.6,1023,3,Cloudy
401674308,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,Minnesota State Mankato,Northern Sun,Bemidji State,Northern Sun,3641,Blakeslee Stadium,68.5,55.6,63,0,0,140,5.8,1022.4,3,Cloudy
401643777,2024,2,regular,2024-09-07T22:00:00.000Z,FALSE,James Madison,Sun Belt,Gardner-Webb,Big South-OVC,3651,Bridgeforth Stadium,68.4,41.7,38,0,0,310,8.1,1014,1,Clear
401636617,2024,2,regular,2024-09-07T22:30:00.000Z,FALSE,UCF,Big 12,Sam Houston,Conference USA,3652,FBC Mortgage Stadium,79.2,75.4,88,0.043,0,60,8.1,1012,9,Heavy Rain
401628603,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,Coastal Carolina,Sun Belt,William & Mary,CAA,3654,Brooks Stadium (SC),77,68,74,0,0,0,0,1011,3,Cloudy
401628335,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,Alabama,SEC,South Florida,American Athletic,3657,Bryant-Denny Stadium,78.8,62.8,58,0,0,10,9.2,1013,2,Fair
401676244,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Salisbury,New Jersey,Washington and Lee,Old Dominion,6114,Sea Gull Stadium,80.6,68.7,67,0.008,0,240,8.1,1011,7,Light Rain
401674579,2024,3,regular,2024-09-14T17:00:00.000Z,FALSE,Wayne State (MI),GLIAC,Findlay,Great Midwest Athletic,3600,Tom Adams Field,79.2,68.2,69,0,0,60,10.6,1024,3,Cloudy
401676348,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,St John Fisher University,Empire 8,Marietta,Ohio,6120,Growney Stadium,66.4,52.7,61,0.008,0,300,14.9,1011,17,Rain Shower
401643707,2024,2,regular,2024-09-08T02:00:00.000Z,FALSE,Fresno State,Mountain West,Sacramento State,Big Sky,3660,Valley Children's Stadium,95,48.9,21,0,0,310,8.1,1007.4,2,Fair
401675924,2024,2,regular,2024-09-08T17:00:00.000Z,FALSE,Redlands,So. Cal.,NEWBERG,Northwest,5821,Fritz B. Burns Stadium,104,59.5,23,0,0,120,9.2,1011,1,Clear
401674988,2024,2,regular,2024-09-08T00:00:00.000Z,FALSE,Northwestern (MN),Upper Midwest,St. Olaf,Minnesota,6094,Reynolds Field,63.5,53.6,70,0,0,160,5.8,1021.4,2,Fair
401677718,2024,2,regular,2024-09-08T02:00:00.000Z,FALSE,Pacific Lutheran,Northwest,Simpson University (Ca),NA,6102,Sparks Stadium,75.2,64.4,69,0,0,0,0,1010,3,Cloudy
401658358,2024,2,regular,2024-09-05T23:00:00.000Z,FALSE,Frostburg State,Mountain East,Millersville,Pennsylvania State Athletic,3642,Bobcat Stadium (MD),70.7,55.4,58,0,0,0,0,1025,1,Clear
401674743,2024,2,regular,2024-09-08T00:00:00.000Z,FALSE,Rhodes College,Southern Athletic,Washington University (St. Louis),CCIW,6108,Crain Field,72.1,48.4,42,0,0,10,12.7,1017.6,1,Clear
401674656,2024,2,regular,2024-09-08T00:00:00.000Z,FALSE,Southwestern University,Southern Athletic,McMurry,Southern Collegiate Athletic,6118,Birkelbach Field,83.7,57.7,41,0,0,20,8.1,1016.1,1,Clear
401628609,2024,3,regular,2024-09-14T17:00:00.000Z,FALSE,North Carolina A&T,CAA,Delaware,CAA,3603,Aggie Stadium,79.3,64.2,60,0,0,50,13.7,1021,3,Cloudy
401634199,2024,3,regular,2024-09-14T18:00:00.000Z,TRUE,North Dakota,MVFC,Idaho State,Big Sky,3605,Alerus Center,79,63,58,0,0,140,8.1,1014.3,1,Clear
401674703,2024,2,regular,2024-09-06T22:30:00.000Z,FALSE,Salve Regina,NEWMAC,Curry College,Commonwealth Coast,6115,Toppa Field,66.7,61.7,84,0,0,40,10.6,1016,3,Cloudy
401676760,2024,2,regular,2024-09-06T23:00:00.000Z,FALSE,Springfield,NEWMAC,Western New England,Commonwealth Coast,6119,Stagg Field,68.7,58.6,70,0,0,110,4.3,1016,1,Clear
401674815,2024,2,regular,2024-09-06T23:00:00.000Z,FALSE,Susquehanna,Landmark Conference,Bridgewater (VA),Old Dominion,6124,Amos Alonzo Stagg Field (PA),66,59,78,0,0,140,3.7,1015,1,Clear
401628604,2024,2,regular,2024-09-07T20:00:00.000Z,FALSE,Bryant,CAA,Franklin Pierce,Northeast 10,3661,Bulldog Stadium,68.2,62.1,81,0,0,170,5.8,1009.1,3,Cloudy
401628465,2024,2,regular,2024-09-07T19:30:00.000Z,FALSE,Maryland,Big Ten,Michigan State,Big Ten,3665,SECU Stadium,64.2,55.8,74,0,0,60,3.7,1012,3,Cloudy
401674410,2024,2,regular,2024-09-05T23:00:00.000Z,FALSE,East Central (OK),Great American,Henderson State,Great American,5936,Koi Ishto Stadium,91.4,68,46,0,0,40,4.6,1019,2,Fair
401654632,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Sacred Heart,FCS Independents,St. Anselm,Northeast 10,3668,Campus Field,67.1,64,90,0,0,150,9.2,1011,3,Cloudy
401628340,2024,2,regular,2024-09-07T19:30:00.000Z,FALSE,Kentucky,SEC,South Carolina,SEC,3683,Kroger Field,70.9,42.6,36,0,0,350,9.2,1018.3,1,Clear
401644732,2024,2,regular,2024-09-07T18:30:00.000Z,FALSE,Kent State,Mid-American,St. Francis (PA),NEC,3696,Dix Stadium,60.3,44.1,55,0,0,300,10.3,1017,3,Cloudy
401628594,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Western Carolina,Southern,Campbell,CAA,3704,E. J. Whitmire Stadium,75.2,62.2,64,0.008,0,300,6.9,1014.2,17,Rain Shower
401643705,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,Air Force,Mountain West,San José State,Mountain West,3713,Falcon Stadium,76.1,39.7,27,0,0,110,11.4,1016.2,3,Cloudy
401634207,2024,2,regular,2024-09-07T19:30:00.000Z,TRUE,North Dakota State,MVFC,Tennessee State,Big South-OVC,3714,Fargodome,73,47.3,40,0,0,240,5.8,1020.7,1,Clear
401645323,2024,2,regular,2024-09-07T16:00:00.000Z,FALSE,Florida Atlantic,American Athletic,Army,American Athletic,3715,FAU Stadium,93.2,78.8,63,0.004,0,140,8.1,1012,7,Light Rain
401674306,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,Walsh,Great Midwest Athletic,Wheeling,Mountain East,3718,Tom Benson Hall of Fame Stadium,59.7,46.9,62,0,0,290,12.7,1018,3,Cloudy
401676023,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Maryville College (TN),USA South,Sewanee,Southern Athletic,5932,Lloyd L. Thornton Stadium,78.6,57.6,48,0,0,30,8.1,1017,3,Cloudy
401675276,2024,2,regular,2024-09-07T18:00:00.000Z,FALSE,Wooster,North Coast,Wilmington (OH),Ohio,6127,John P. Papp Stadium,64.9,50,58,0,0,330,19.9,1018.1,3,Cloudy
401676633,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Thiel,Presidents',Carnegie Mellon,Presidents',6128,Alumni Stadium (PA),80.2,69.3,69,0,0,67,7,1013.5,3,Cloudy
401674939,2024,2,regular,2024-09-07T17:00:00.000Z,FALSE,Trine University,Michigan,Christopher Newport,New Jersey,6130,Fred Zollner Athletic Stadium,62.6,46.4,55,0,0,340,8.1,1021,3,Cloudy
401674858,2024,2,regular,2024-09-06T23:00:00.000Z,FALSE,Utica,Empire 8,Union (NY),Liberty League,3675,Charles A. Gaetano Stadium,66,57.9,75,0,0,90,4.3,1014,3,Cloudy
401674526,2024,2,regular,2024-09-07T23:00:00.000Z,FALSE,Delta State,Gulf South,Missouri S&T,Great Lakes,5935,Parker Field at McCool Stadium,75.6,51.6,43,0,0,10,10.6,1016,1,Clear
401676755,2024,2,regular,2024-09-07T20:00:00.000Z,FALSE,UMass Dartmouth,MSCAC,Nichols College,Commonwealth Coast,5939,Cressy Field,69.3,62.1,78,0,0,210,4.7,1009,3,Cloudy
